route_code,route_name,route_type,stop_order,stop_name,latitude,longitude,source,fix_note,also_known_as
1-E,Manzoor Colony - Faqeer Colony,Local Bus,1,Manzoor Colony,24.84588,67.0873347,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,2,Bismillah Stop,24.83162005,67.14451077,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,3,Mehmoodabad No 6,24.85788262,67.08319274,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,4,Mehmoodabad No.5,24.85607089,67.07934783,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,5,Mehmoodabad No.4,24.85505235,67.07734677,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,6,Mehmoodabad No.3,24.85450576,67.07527141,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,7,Mehmoodabad No.2,24.85357209,67.07246517,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,8,Mehmoodabad No.1,24.8517963,67.06812927,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,9,Corporation,24.85559875,67.00782826,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,10,Parsi Colony,24.8720444,67.0301676,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,11,Kalapul,24.8480594,67.0485377,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,12,Jinnah Hospital,24.8517423,67.0471346,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,13,Regent Palaz,24.8551614,67.0399427,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,14,Lucky Star,24.857065,67.0331655,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,15,Saddar,24.85964895,67.03081575,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,16,Numaish,24.8733627,67.0359938,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,17,Gurumandir,24.88140425,67.03925328,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,18,Patel Para,24.8850313,67.0373183,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,19,Lasbela Chowk,24.8873906,67.0330192,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,20,Golimar,24.9011071,67.0304545,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,21,Petrol Pump,24.91049797,67.0317775,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,22,Nazimabad,24.905865,67.0307183,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,23,Habib Bank,24.9365406,67.0656617,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,24,Valika,24.9272234,67.0155671,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,25,Orangi No 4,24.9461056,67.0128813,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,26,Orangi No 10,24.9461056,67.0128813,original,,
1-E,Manzoor Colony - Faqeer Colony,Local Bus,27,Faqeer Colony,24.92615645,66.97533753,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,1,Raees Amrohi Colony,24.9609285,66.9743851,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,2,Islam Chowk,24.9552879,66.9900921,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,3,Nishan e hyder Chowk,24.9472011,66.99404664,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,4,Orangi No 5,24.94093003,67.00120971,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,5,Habib Bank,24.9365406,67.0656617,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,6,Imam Bara,24.8867316,67.046841,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,7,Bismillah Hotel,24.8143365,67.0365676,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,8,Garden,24.8457029,67.0234024,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,9,Saddar,24.85964895,67.03081575,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,10,Jinnah Hospital,24.8517423,67.0471346,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,11,Akhter Colony,24.8340477,67.0742769,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,12,Qayyumabad,24.8293018,67.0809166,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,13,Korangi Industrial Area,24.841706,67.1339881,original,,
1-L,Raees Amrohi Colony - Sharifabad,Local Bus,14,Sharifabad,24.9112963,67.0537095,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,1,Gulistan e jouhar,24.9311811,67.1570819,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,2,Safari Park,24.92050075,67.11144638,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,3,Nipa Chowrangi,24.917822,67.0971368,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,4,Civic Centre,24.90068052,67.07315729,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,5,Sabzi Mandi,24.860696,67.0005244,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,6,Jail Road,24.8891661,67.0515129,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,7,Hyderabad Colony,24.8853926,67.0539685,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,8,Gurumandir,24.88140425,67.03925328,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,9,Numaish,24.8733627,67.0359938,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,10,Saddar,24.85964895,67.03081575,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,11,Regal Chowk,24.8604633,67.0244318,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,12,Saeed Manzil,24.840312,67.0177218,original,,
11-A,Gulistan e jouhar - M.a Jinnah Road,Local Bus,13,M.a Jinnah Road,24.8750228,67.0372144,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,1,Azam Basti,24.8481043,67.0746834,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,2,Corporation,24.85559875,67.00782826,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,3,Parsi Colony,24.8720444,67.0301676,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,4,Kalapul,24.8480594,67.0485377,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,5,Jinnah Hospital,24.8517423,67.0471346,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,6,Saddar,24.85964895,67.03081575,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,7,7th Day Hospital,24.8661719,67.02762135,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,8,Numaish,24.8733627,67.0359938,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,9,Gurumandir,24.88140425,67.03925328,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,10,Islamia College,24.8797964,67.04616588,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,11,Jail Chowrangi,24.8848564,67.0565777,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,12,New Town Police Station,24.8888121,67.0604742,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,13,Sabzi Mandi,24.860696,67.0005244,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,14,Civic Centre,24.90068052,67.07315729,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,15,Urdu College,24.9130813,67.0912676,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,16,Nipa Chowrangi,24.917822,67.0971368,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,17,Safari Park,24.92050075,67.11144638,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,18,Karachi University,24.8787907,67.04753855,original,,
11-C,Azam Basti - Safoora Goth,Local Bus,19,Safoora Goth,24.9392946,67.1561264,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,1,Saddar,24.85964895,67.03081575,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,2,Jinnah Hospital,24.8517423,67.0471346,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,3,Kalapul,24.8480594,67.0485377,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,4,Defence Market,24.8384869,67.0811535,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,5,Akhter Colony,24.8340477,67.0742769,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,6,Kpt Interchange,24.8312646,67.0809597,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,7,Korangi Crossing,24.81718886,67.10777973,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,8,Korangi No 1,24.8223732,67.13282462,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,9,Korangi No 2 1/2,24.8344317,67.0726736,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,10,Korangi No 4,24.82747891,67.15797424,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,11,Korangi No 5 1/2,24.8770882,67.1453689,original,,
17-H,Saddar - Dhobi Ghat,Local Bus,12,Dhobi Ghat,24.87787915,67.01249693,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,1,Ghouspak,24.98616747,67.07035991,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,2,Coast Guard,24.86889805,67.02589479,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,3,Korangi No 2,24.83869365,67.12041382,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,4,Nasir Colony,24.8236047,67.1264773,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,5,Chamra Chowrangi,24.83880293,67.120853,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,6,Brookse Chowrangi,24.83474331,67.09985492,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,7,Kpt Interchange,24.8312646,67.0809597,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,8,Akhter Colony,24.8340477,67.0742769,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,9,Defence Mor,24.8336954,67.0736861,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,10,Kalapul,24.8480594,67.0485377,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,11,Jinnah Hospital,24.8517423,67.0471346,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,12,Lucky Star,24.857065,67.0331655,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,13,Saddar,24.85964895,67.03081575,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,14,Numaish,24.8733627,67.0359938,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,15,Gurumandir,24.88140425,67.03925328,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,16,Islamia College,24.8797964,67.04616588,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,17,Jail Chowrangi,24.8848564,67.0565777,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,18,New Town,24.8839633,67.05543308,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,19,Agha Khan Hospital,24.8293087,67.0655315,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,20,National Stadium,24.8946458,67.08160851,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,21,Drive in cinema,24.90125318,67.11141068,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,22,Aladin Park,24.91201386,67.10585675,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,23,Nipa Chowrangi,24.917822,67.0971368,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,24,Kala Board,24.8823269,67.1823277,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,25,Safari Park,24.92050075,67.11144638,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,26,Jauhar Chowrangi,24.9240802,67.1138217,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,27,Pahalwan Goth,24.9076695,67.13925488,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,28,Ghouspak,24.98616747,67.07035991,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,29,Coast Guard,24.86889805,67.02589479,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,30,Korangi No 2,24.83869365,67.12041382,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,31,Nasir Colony,24.8236047,67.1264773,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,32,Chamra Chowrangi,24.83880293,67.120853,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,33,Brookse Chowrangi,24.83474331,67.09985492,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,34,Kpt Interchange,24.8312646,67.0809597,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,35,Akhter Colony,24.8340477,67.0742769,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,36,Defence Mor,24.8336954,67.0736861,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,37,Kalapul,24.8480594,67.0485377,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,38,Jinnah Hospital,24.8517423,67.0471346,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,39,Lucky Star,24.857065,67.0331655,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,40,Saddar,24.85964895,67.03081575,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,41,Numaish,24.8733627,67.0359938,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,42,Gurumandir,24.88140425,67.03925328,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,43,Islamia College,24.8797964,67.04616588,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,44,Jail Chowrangi,24.8848564,67.0565777,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,45,New Town,24.8839633,67.05543308,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,46,Agha Khan Hospital,24.8293087,67.0655315,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,47,National Stadium,24.8946458,67.08160851,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,48,Drive in cinema,24.90125318,67.11141068,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,49,Aladin Park,24.91201386,67.10585675,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,50,Nipa Chowrangi,24.917822,67.0971368,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,51,Kala Board,24.8823269,67.1823277,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,52,Safari Park,24.92050075,67.11144638,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,53,Jauhar Chowrangi,24.9240802,67.1138217,original,,
17-I,Ghouspak - Pahalwan Goth,Local Bus,54,Pahalwan Goth,24.9076695,67.13925488,original,,
17-K,Khadda Market - Saddar,Local Bus,1,Khadda Market,24.81348135,67.04995405,original,,
17-K,Khadda Market - Saddar,Local Bus,2,Hospital Chorangi,24.9443639,67.063704,original,,
17-K,Khadda Market - Saddar,Local Bus,3,Market No 6,24.8175861,67.00440122,original,,
17-K,Khadda Market - Saddar,Local Bus,4,Gul Ahmed Textile Mills,24.8380709,67.2187781,original,,
17-K,Khadda Market - Saddar,Local Bus,5,Tasweer Mahal,24.81414205,67.16822624,original,,
17-K,Khadda Market - Saddar,Local Bus,6,Quaidabad,24.8551282,67.2117445,original,,
17-K,Khadda Market - Saddar,Local Bus,7,Dhobi Ghat,24.87787915,67.01249693,original,,
17-K,Khadda Market - Saddar,Local Bus,8,Dawood Chowrangi,24.85068001,67.20714519,original,,
17-K,Khadda Market - Saddar,Local Bus,9,Mansehra Colony,24.8566331,67.1950077,original,,
17-K,Khadda Market - Saddar,Local Bus,10,Korangi No 6,24.8344317,67.0726736,original,,
17-K,Khadda Market - Saddar,Local Bus,11,Qayyumabad,24.8293018,67.0809166,original,,
17-K,Khadda Market - Saddar,Local Bus,12,Murtaza Chowrangi,24.85039769,67.18121486,original,,
17-K,Khadda Market - Saddar,Local Bus,13,Defence Society,24.9594098,67.1888088,original,,
17-K,Khadda Market - Saddar,Local Bus,14,Singer Chowrangi,24.8470847,67.15963,original,,
17-K,Khadda Market - Saddar,Local Bus,15,Jinnah Hospital,24.8517423,67.0471346,original,,
17-K,Khadda Market - Saddar,Local Bus,16,Bilal Chowrangi,24.8431266,67.1416599,original,,
17-K,Khadda Market - Saddar,Local Bus,17,Raja Ghazanfar Ali Road,24.8606732,67.0284811,original,,
17-K,Khadda Market - Saddar,Local Bus,18,Vita Chowrangi,24.841706,67.1339881,original,,
17-K,Khadda Market - Saddar,Local Bus,19,Chamra Chowrangi,24.83880293,67.120853,original,,
17-K,Khadda Market - Saddar,Local Bus,20,Brookse Chowrangi,24.83474331,67.09985492,original,,
17-K,Khadda Market - Saddar,Local Bus,21,Kpt Interchange,24.8312646,67.0809597,original,,
17-K,Khadda Market - Saddar,Local Bus,22,Akhter Colony,24.8340477,67.0742769,original,,
17-K,Khadda Market - Saddar,Local Bus,23,Defence Mor,24.8336954,67.0736861,original,,
17-K,Khadda Market - Saddar,Local Bus,24,Kalapul,24.8480594,67.0485377,original,,
17-K,Khadda Market - Saddar,Local Bus,25,Jinnah Hospital,24.8517423,67.0471346,original,,
17-K,Khadda Market - Saddar,Local Bus,26,Lucky Star,24.857065,67.0331655,original,,
17-K,Khadda Market - Saddar,Local Bus,27,Saddar,24.85964895,67.03081575,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,1,Faqeer Colony,24.92615645,66.97533753,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,2,Hub River Road,24.93284598,66.94017054,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,3,Shershah,24.8840043,66.9930042,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,4,Chakiwara,24.8642134,66.99972,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,5,Lee Market,24.860696,67.0005244,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,6,Haji Camp,24.84404605,67.03777688,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,7,Jamila Street,24.8676071,67.0119126,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,8,Nishter Road,24.8878297,67.0334988,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,9,Baba Urdu Road,24.9024963,67.0502744,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,10,Shahrah e liaquat,24.8576667,67.018669,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,11,Fresco Chowk,24.8901591,67.0776219,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,12,Mohammad Bin Qasim Road,24.85499985,67.01518564,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,13,M.a Jinnah Road,24.8750228,67.0372144,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,14,Mansfield Street,24.8648812,67.0293905,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,15,Empress Market,24.8620983,67.0294872,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,16,Mir Karim Ali Talpur Road,24.85950212,67.03113627,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,17,Wellington Street,24.8593351,67.0328701,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,18,Cantt Station,24.8437905,67.04114382,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,19,Clifton,24.8180162,67.0070534,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,20,Dehli Colony,24.8322267,67.04126075,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,21,Gizri,24.8245033,67.0469435,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,22,Zamzaman Neelam Colony,24.81506671,67.03608215,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,23,Abdullah Shah Ghazi Road,24.81077366,67.0308951,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,24,Khyaban Saadi,24.81727539,67.0766928,original,,
19-D,Faqeer Colony - Bilawal Chowrangi,Local Bus,25,Bilawal Chowrangi,24.81580756,67.02027104,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,1,North Nazimabad Block M,24.94506995,67.0569223,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,2,Shahrah e jehangir,24.92913957,67.06361318,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,3,Water Pump,24.874899,67.1673,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,4,Hyderi,24.93622,67.0439858,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,5,Paposh Nagar,24.92435225,67.01990575,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,6,Bara Maidan,24.9161949,67.0217581,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,7,Nazimabad No 2,24.905865,67.0307183,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,8,Petrol Pump,24.91049797,67.0317775,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,9,Gurumandir,24.88140425,67.03925328,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,10,Saddar,24.85964895,67.03081575,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,11,Burns Road,24.8548711,67.0152444,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,12,Tower,24.8487511,66.996677,original,,
2-K,North Nazimabad Block M - Keamari,Local Bus,13,Keamari,24.80023885,66.97168461,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,1,Clifton,24.8180162,67.0070534,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,2,Mohata Palace,24.81437941,67.03263778,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,3,2 Talwar,24.8210342,67.03414246,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,4,3 Talwar,24.8338179,67.033666,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,5,Clifton Bridge,24.8409996,67.0327061,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,6,Bagh Jinnah,24.8955866,67.1785595,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,7,Shaheen Complex,24.85081475,67.01951015,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,8,Lucky Star,24.857065,67.0331655,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,9,Saddar,24.85964895,67.03081575,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,10,Garden,24.8457029,67.0234024,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,11,Lasbela Chowk,24.8873906,67.0330192,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,12,Old Golimar,24.88553616,67.02093822,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,13,Bara Board,24.90336919,67.01741617,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,14,Habib Bank,24.9365406,67.0656617,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,15,Valika,24.9272234,67.0155671,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,16,Site Police Station,24.9068299,66.9968733,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,17,Labour Square,24.8384436,67.1485025,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,18,Hub River Road,24.93284598,66.94017054,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,19,Sawat Colony,25.0011839,67.0298139,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,20,Police Training School,24.9165319,67.0629332,original,,
20,Clifton - Saeedabad Naiabadi Sector 8,Local Bus,21,Saeedabad Naiabadi Sector 8,24.94049593,66.96279332,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,1,Rehmania Mour,24.9936065,67.05456321,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,2,Khawaja Ajmeer Nagri,24.98553693,67.05912991,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,3,Baradari,24.9059586,67.1116755,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,4,Disco Mor,24.97188826,67.05605144,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,5,Nusrat Bhutto Colony,24.9624416,67.047952,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,6,Abdullah College,24.85674345,66.99166857,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,7,Nazimabad No 7,24.9161806,67.0345881,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,8,Petrol Pump,24.91049797,67.0317775,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,9,Lasbela Chowk,24.8873906,67.0330192,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,10,Patel Para,24.8850313,67.0373183,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,11,Gurumandir,24.88140425,67.03925328,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,12,Numaish,24.8733627,67.0359938,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,13,Saddar,24.85964895,67.03081575,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,14,Frere Hall,24.8475202,67.0330882,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,15,Jama Cloth Market,24.85878235,67.0144873,original,,
2_-_C,Rehmania Mour - Tower,Local Bus,16,Tower,24.8487511,66.996677,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,1,F.b Area,24.8980434,67.1172903,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,2,Noorani Masjid,24.8934646,67.2086298,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,3,Peoples Colony,24.9447964,67.0657815,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,4,Imam Bara,24.8867316,67.046841,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,5,Humayun Road,24.93474708,67.02705461,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,6,Kda Site Office,24.91006701,67.05123458,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,7,North Nazimabad,24.9330385,67.0518942,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,8,Board Office,24.85388415,67.02427281,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,9,Nazimabad No 7,24.9161806,67.0345881,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,10,Petrol Pump,24.91049797,67.0317775,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,11,Lasbela Chowk,24.8873906,67.0330192,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,12,Sabil Wali Masjid,24.87944103,67.0386885,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,13,Soldier Bazar,24.8720957,67.0270782,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,14,Saddar,24.85964895,67.03081575,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,15,Frere Hall,24.8475202,67.0330882,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,16,Tower,24.8487511,66.996677,original,,
2_-_D,F.b Area - Noorani Masjid,Local Bus,17,Noorani Masjid,24.8934646,67.2086298,original,,
4-B,New Karachi - Saddar,Local Bus,1,New Karachi,25.007286,67.0768994,original,,
4-B,New Karachi - Saddar,Local Bus,2,Industrial Area,24.86347665,67.01064067,original,,
4-B,New Karachi - Saddar,Local Bus,3,Karimabad,24.9195535,67.0556807,original,,
4-B,New Karachi - Saddar,Local Bus,4,Liaquatabad,24.9029771,67.0386279,original,,
